"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2024-05-01 00:08:25+08:00",120.8117,14.8419,30.08,35.23,29.51,30.85,1009.0,70.0,1009.0,1010.0,2.68,119.0,3.21,35.0,"2024-05-01 05:33:46+08:00","2024-05-01 18:13:44+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:08:25.892808+08:00","Malolos",2.0,2008256.0,""
10000.0,"2024-05-01 00:08:27+08:00",121.0409,14.5832,29.75,35.87,29.34,29.98,1009.0,76.0,"","",3.6,120.0,"",20.0,"2024-05-01 05:33:10+08:00","2024-05-01 18:12:31+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:27.155387+08:00","Mandaluyong City",1.0,8160.0,""
10000.0,"2024-05-01 00:08:28+08:00",123.9333,10.3333,28.98,34.47,28.98,28.98,1010.0,79.0,"","",1.54,120.0,"",75.0,"2024-05-01 05:26:29+08:00","2024-05-01 17:56:03+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 00:08:28.947898+08:00","Mandaue City",1.0,8187.0,""
10000.0,"2024-05-01 00:07:28+08:00",120.9822,14.6042,29.92,36.34,29.43,30.07,1010.0,76.0,"","",3.6,120.0,"",20.0,"2024-05-01 05:33:22+08:00","2024-05-01 18:12:46+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:31.224369+08:00","Manila",2.0,2008256.0,""
10000.0,"2024-05-01 00:08:32+08:00",124.2928,7.9986,21.78,22.47,21.78,21.78,1011.0,94.0,1011.0,926.0,1.26,178.0,1.38,100.0,"2024-05-01 05:27:40+08:00","2024-05-01 17:52:00+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:32.356112+08:00","Marawi","","",""
10000.0,"2024-05-01 00:08:33+08:00",125.4708,9.7339,27.08,29.92,27.08,27.08,1009.0,80.0,1009.0,999.0,4.24,105.0,6.04,96.0,"2024-05-01 05:21:01+08:00","2024-05-01 17:49:14+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:33.562954+08:00","Mati","","",""
10000.0,"2024-05-01 00:08:35+08:00",120.9608,14.7369,30.01,36.07,29.45,30.09,1010.0,74.0,"","",0.89,39.0,5.81,36.0,"2024-05-01 05:33:18+08:00","2024-05-01 18:13:01+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:08:36.000033+08:00","Meycauayan",2.0,2008256.0,""
10000.0,"2024-05-01 00:08:37+08:00",120.9031,15.7161,26.91,29.11,26.91,26.91,1009.0,75.0,1009.0,1004.0,2.32,84.0,4.53,16.0,"2024-05-01 05:32:23+08:00","2024-05-01 18:14:24+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:37.127107+08:00","Muñoz",2.0,2090375.0,""
10000.0,"2024-05-01 00:08:38+08:00",123.1814,13.6192,26.0,26.0,26.0,26.0,1009.0,86.0,1009.0,1002.0,1.75,114.0,3.12,99.0,"2024-05-01 05:25:44+08:00","2024-05-01 18:02:49+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:38.695854+08:00","Naga","","",""
10000.0,"2024-05-01 00:04:48+08:00",120.95,14.6667,30.01,36.07,29.45,30.1,1010.0,74.0,"","",3.6,120.0,"",20.0,"2024-05-01 05:33:26+08:00","2024-05-01 18:12:59+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:40.480219+08:00","Navotas",2.0,2008256.0,""
10000.0,"2024-05-01 00:08:41+08:00",120.2828,14.8292,28.03,31.87,28.03,30.84,1009.0,78.0,"","",3.09,70.0,"",20.0,"2024-05-01 05:35:54+08:00","2024-05-01 18:15:50+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:41.878810+08:00","Olongapo",1.0,8151.0,""
10000.0,"2024-05-01 00:08:43+08:00",124.6075,11.0064,24.53,25.36,24.53,24.53,1010.0,89.0,1010.0,990.0,1.64,67.0,2.78,94.0,"2024-05-01 05:23:02+08:00","2024-05-01 17:54:07+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:43.266008+08:00","Ormoc","","",""
10000.0,"2024-05-01 00:08:45+08:00",123.8044,8.4858,25.26,26.19,25.26,25.26,1009.0,90.0,1009.0,995.0,2.33,243.0,2.12,100.0,"2024-05-01 05:29:04+08:00","2024-05-01 17:54:30+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:45.301140+08:00","Oroquieta","","",""
10000.0,"2024-05-01 00:08:47+08:00",123.8333,8.15,25.97,25.97,25.97,25.97,1010.0,94.0,1010.0,969.0,3.08,237.0,3.81,100.0,"2024-05-01 05:29:20+08:00","2024-05-01 17:54:01+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:47.758000+08:00","Ozamiz City","","",""
8300.0,"2024-05-01 00:08:49+08:00",123.43700000000001,7.8257,23.92,24.85,23.92,23.92,1010.0,95.0,1010.0,991.0,1.25,198.0,1.89,100.0,"2024-05-01 05:31:16+08:00","2024-05-01 17:55:14+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:49.555443+08:00","Pagadian","","",""
10000.0,"2024-05-01 00:08:51+08:00",121.0833,15.55,27.03,29.9,27.03,27.03,1009.0,81.0,1009.0,997.0,2.73,86.0,4.42,23.0,"2024-05-01 05:31:51+08:00","2024-05-01 18:13:29+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:51.768005+08:00","Palayan City",2.0,2090375.0,""
10000.0,"2024-05-01 00:08:54+08:00",125.6842,7.3081,25.06,26.0,25.06,25.06,1009.0,91.0,1009.0,1011.0,0.66,282.0,0.51,100.0,"2024-05-01 05:22:52+08:00","2024-05-01 17:45:40+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:08:54.059039+08:00","Panabo",1.0,8154.0,""
10000.0,"2024-05-01 00:08:56+08:00",121.0175,14.4816,29.57,36.12,29.36,30.01,1009.0,79.0,"","",3.6,120.0,"",20.0,"2024-05-01 05:33:23+08:00","2024-05-01 18:12:29+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:56.588370+08:00","Paranaque City",2.0,2005706.0,""
10000.0,"2024-05-01 00:08:58+08:00",121.065,14.587,29.68,35.68,29.27,29.92,1009.0,76.0,"","",3.6,120.0,"",20.0,"2024-05-01 05:33:04+08:00","2024-05-01 18:12:25+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:08:58.856557+08:00","Pasig",1.0,8160.0,""
10000.0,"2024-05-01 00:09:00+08:00",118.7333,9.7333,28.25,33.25,28.25,28.25,1008.0,83.0,1008.0,998.0,2.69,143.0,3.92,100.0,"2024-05-01 05:47:57+08:00","2024-05-01 18:16:11+08:00",500.0,"Rain","light rain","10n","2024-05-01 00:09:00.256604+08:00","Puerto Princesa City","","",0.13
10000.0,"2024-05-01 00:06:59+08:00",121.0333,14.6333,29.77,35.68,29.26,29.9,1010.0,75.0,"","",3.6,120.0,"",20.0,"2024-05-01 05:33:08+08:00","2024-05-01 18:12:36+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:09:02.528352+08:00","Quezon City",2.0,2008256.0,""
10000.0,"2024-05-01 00:09:04+08:00",121.6201,17.1189,26.49,26.49,26.49,26.49,1009.0,70.0,1009.0,1001.0,1.88,186.0,2.02,0.0,"2024-05-01 05:27:50+08:00","2024-05-01 18:13:13+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:04.546579+08:00","Roxas","","",""
10000.0,"2024-05-01 00:09:06+08:00",123.4242,10.9447,27.95,32.13,27.95,27.95,1009.0,81.0,1009.0,1001.0,5.69,109.0,6.5,100.0,"2024-05-01 05:27:50+08:00","2024-05-01 17:58:47+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:06.494766+08:00","Sagay","","",""
10000.0,"2024-05-01 00:09:08+08:00",120.5431,14.7678,28.09,31.86,28.05,30.85,1009.0,77.0,1009.0,995.0,5.09,147.0,6.51,65.0,"2024-05-01 05:34:56+08:00","2024-05-01 18:14:43+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 00:09:08.714873+08:00","Samal",1.0,8151.0,""
10000.0,"2024-05-01 00:09:10+08:00",120.8931,15.5448,27.13,30.24,27.13,27.13,1009.0,82.0,1009.0,1009.0,2.65,87.0,4.46,37.0,"2024-05-01 05:32:37+08:00","2024-05-01 18:14:14+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:09:10.073221+08:00","San Carlos",2.0,2090375.0,""
10000.0,"2024-05-01 00:09:12+08:00",120.3166,16.6159,29.4,34.26,29.4,29.4,1008.0,73.0,1008.0,1002.0,0.54,76.0,0.68,0.0,"2024-05-01 05:33:39+08:00","2024-05-01 18:17:49+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:12.171873+08:00","San Fernando","","",""
10000.0,"2024-05-01 00:07:03+08:00",121.8712,17.8927,25.41,26.38,25.41,25.41,1009.0,91.0,1009.0,980.0,1.42,81.0,1.43,0.0,"2024-05-01 05:25:53+08:00","2024-05-01 18:13:09+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:14.567951+08:00","San Jose","","",""
10000.0,"2024-05-01 00:09:16+08:00",121.0453,14.8139,29.71,35.27,29.15,29.79,1009.0,74.0,1009.0,1001.0,1.37,106.0,1.73,34.0,"2024-05-01 05:32:52+08:00","2024-05-01 18:12:46+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:09:16.586331+08:00","San Jose del Monte",2.0,2008256.0,""
10000.0,"2024-05-01 00:09:17+08:00",120.4583,17.7422,28.09,32.33,28.09,28.09,1008.0,80.0,1008.0,993.0,1.62,40.0,1.68,0.0,"2024-05-01 05:31:43+08:00","2024-05-01 18:18:37+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:17.901490+08:00","San Juan","","",""
10000.0,"2024-05-01 00:09:19+08:00",120.6197,14.9696,30.87,37.87,28.06,30.87,1009.0,74.0,1009.0,999.0,3.29,160.0,5.55,50.0,"2024-05-01 05:34:24+08:00","2024-05-01 18:14:39+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:09:19.627378+08:00","San Pablo",1.0,8152.0,""
10000.0,"2024-05-01 00:09:22+08:00",121.8833,17.2,26.33,26.33,26.33,26.33,1009.0,77.0,1009.0,987.0,0.27,135.0,1.55,0.0,"2024-05-01 05:26:41+08:00","2024-05-01 18:12:16+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:22.172218+08:00","San Pedro","","",""
10000.0,"2024-05-01 00:09:24+08:00",120.9378,15.4238,27.17,30.33,27.17,30.71,1009.0,82.0,1009.0,1009.0,2.54,86.0,3.98,36.0,"2024-05-01 05:32:35+08:00","2024-05-01 18:13:55+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:09:24.508605+08:00","Santa Rosa",2.0,2090375.0,""
10000.0,"2024-05-01 00:09:25+08:00",120.4449,17.2939,28.09,32.01,28.09,28.09,1008.0,78.0,1008.0,1002.0,1.09,53.0,1.31,0.0,"2024-05-01 05:32:19+08:00","2024-05-01 18:18:08+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:26.002754+08:00","Santiago","","",""
10000.0,"2024-05-01 00:09:27+08:00",121.7645,17.3997,27.01,29.39,27.01,27.01,1009.0,76.0,1009.0,999.0,1.4,192.0,1.61,0.0,"2024-05-01 05:26:55+08:00","2024-05-01 18:12:59+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:27.940929+08:00","Santo Tomas","","",""
10000.0,"2024-05-01 00:09:29+08:00",122.9667,10.8,29.15,32.31,29.15,29.15,1008.0,66.0,1008.0,1003.0,2.0,97.0,2.45,100.0,"2024-05-01 05:29:49+08:00","2024-05-01 18:00:27+08:00",500.0,"Rain","light rain","10n","2024-05-01 00:09:29.797354+08:00","Silay City","","",0.11
10000.0,"2024-05-01 00:09:30+08:00",122.4042,9.7519,28.68,32.92,28.68,28.68,1008.0,75.0,1008.0,996.0,1.96,124.0,2.56,100.0,"2024-05-01 05:33:15+08:00","2024-05-01 18:01:31+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:31.004819+08:00","Sipalay","","",""
10000.0,"2024-05-01 00:09:32+08:00",125.5,9.75,27.24,30.17,27.24,27.24,1009.0,79.0,1009.0,1000.0,4.76,105.0,6.65,96.0,"2024-05-01 05:20:52+08:00","2024-05-01 17:49:08+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:32.294654+08:00","Surigao City","","",""
10000.0,"2024-05-01 00:09:34+08:00",123.7336,13.3586,27.98,32.2,27.98,27.98,1010.0,81.0,1010.0,999.0,4.66,118.0,5.37,43.0,"2024-05-01 05:23:49+08:00","2024-05-01 18:00:19+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:09:34.113641+08:00","Tabaco","","",""
10000.0,"2024-05-01 00:09:35+08:00",121.4443,17.4189,25.54,26.26,25.54,25.54,1010.0,81.0,1010.0,967.0,0.87,246.0,0.55,0.0,"2024-05-01 05:28:10+08:00","2024-05-01 18:14:17+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:35.509931+08:00","Tabuk","","",""
10000.0,"2024-05-01 00:09:37+08:00",125.0,11.25,26.05,26.05,26.05,26.05,1010.0,80.0,1010.0,1007.0,2.61,116.0,5.19,100.0,"2024-05-01 05:21:11+08:00","2024-05-01 17:52:50+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:37.149138+08:00","Tacloban City","","",""
10000.0,"2024-05-01 00:09:38+08:00",124.6764,6.6925,24.91,25.78,24.91,24.91,1010.0,89.0,1010.0,1001.0,0.23,299.0,0.79,99.0,"2024-05-01 05:27:34+08:00","2024-05-01 17:49:01+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:38.630757+08:00","Tacurong","","",""
10000.0,"2024-05-01 00:09:39+08:00",120.9337,14.1059,25.31,26.32,25.3,25.87,1010.0,93.0,1010.0,981.0,1.14,101.0,4.22,72.0,"2024-05-01 05:34:09+08:00","2024-05-01 18:12:23+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 00:09:39.860077+08:00","Tagaytay City",2.0,2084056.0,""
10000.0,"2024-05-01 00:09:42+08:00",121.0792,14.5243,29.72,36.56,29.47,30.11,1009.0,79.0,"","",3.6,120.0,"",20.0,"2024-05-01 05:33:05+08:00","2024-05-01 18:12:17+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 00:09:42.453745+08:00","Taguig",1.0,8160.0,""
10000.0,"2024-05-01 00:09:44+08:00",122.9226,14.1343,26.47,26.47,26.47,26.47,1010.0,84.0,1010.0,995.0,2.55,147.0,3.15,58.0,"2024-05-01 05:26:10+08:00","2024-05-01 18:04:28+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 00:09:44.461741+08:00","Talisay","","",""
10000.0,"2024-05-01 00:04:56+08:00",121.1498,14.0863,28.52,35.52,28.51,29.08,1010.0,94.0,1010.0,988.0,1.49,99.0,2.28,79.0,"2024-05-01 05:33:19+08:00","2024-05-01 18:11:30+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 00:09:45.688742+08:00","Tanauan",2.0,2084056.0,""
10000.0,"2024-05-01 00:09:47+08:00",126.1986,9.0783,25.55,26.38,25.55,25.55,1010.0,85.0,1010.0,1003.0,1.68,189.0,1.67,100.0,"2024-05-01 05:18:50+08:00","2024-05-01 17:45:35+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:47.961157+08:00","Tandag","","",""
10000.0,"2024-05-01 00:09:50+08:00",122.9306,10.6339,29.04,32.63,29.04,29.04,1008.0,69.0,1008.0,1004.0,1.16,189.0,0.81,96.0,"2024-05-01 05:30:09+08:00","2024-05-01 18:00:24+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:50.125854+08:00","Tangub","","",""
10000.0,"2024-05-01 00:09:52+08:00",123.1583,9.5153,27.95,31.82,27.95,27.95,1009.0,79.0,1009.0,991.0,2.66,118.0,2.67,100.0,"2024-05-01 05:30:30+08:00","2024-05-01 17:58:14+08:00",501.0,"Rain","moderate rain","10n","2024-05-01 00:09:52.315317+08:00","Tanjay","","",2.05
10000.0,"2024-05-01 00:09:53+08:00",120.5986,15.4889,27.06,30.07,27.06,30.6,1009.0,82.0,1009.0,1010.0,1.67,129.0,2.99,32.0,"2024-05-01 05:33:52+08:00","2024-05-01 18:15:21+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:09:53.501589+08:00","Tarlac City",2.0,2090375.0,""
10000.0,"2024-05-01 00:09:54+08:00",121.5911,14.0289,24.48,25.36,24.48,24.48,1010.0,91.0,1010.0,977.0,1.46,34.0,4.25,59.0,"2024-05-01 05:31:37+08:00","2024-05-01 18:09:40+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 00:09:54.943782+08:00","Tayabas","","",""
10000.0,"2024-05-01 00:09:56+08:00",123.6333,10.3833,29.05,35.1,29.05,29.05,1009.0,81.0,1009.0,998.0,3.3,116.0,5.84,100.0,"2024-05-01 05:27:38+08:00","2024-05-01 17:57:19+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:09:56.720528+08:00","Toledo City",1.0,8187.0,""
10000.0,"2024-05-01 00:09:58+08:00",121.7269,17.6131,26.79,29.2,26.79,26.79,1008.0,79.0,1008.0,1013.0,0.77,171.0,1.06,0.0,"2024-05-01 05:26:48+08:00","2024-05-01 18:13:23+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:09:58.354276+08:00","Tuguegarao","","",""
10000.0,"2024-05-01 00:10:00+08:00",120.5711,15.9761,28.39,32.74,28.39,28.39,1009.0,78.0,1009.0,1006.0,1.14,94.0,1.65,3.0,"2024-05-01 05:33:24+08:00","2024-05-01 18:16:02+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:10:00.452490+08:00","Urdaneta","","",""
10000.0,"2024-05-01 00:10:01+08:00",124.5725,11.1089,24.01,24.82,24.01,24.01,1010.0,90.0,1010.0,994.0,1.35,81.0,3.02,96.0,"2024-05-01 05:23:03+08:00","2024-05-01 17:54:23+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:10:01.901514+08:00","Valencia","","",""
10000.0,"2024-05-01 00:10:04+08:00",120.9667,14.7,29.98,35.99,29.42,30.06,1010.0,74.0,"","",0.89,39.0,5.81,37.0,"2024-05-01 05:33:19+08:00","2024-05-01 18:12:57+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 00:10:04.488284+08:00","Valenzuela",2.0,2008256.0,""
10000.0,"2024-05-01 00:10:05+08:00",123.0778,10.9,28.53,32.39,28.53,28.53,1009.0,74.0,1009.0,998.0,4.56,94.0,5.4,100.0,"2024-05-01 05:29:16+08:00","2024-05-01 18:00:07+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:10:05.654508+08:00","Victorias","","",""
10000.0,"2024-05-01 00:10:07+08:00",120.3869,17.5747,28.74,33.63,28.74,28.74,1008.0,78.0,1008.0,1001.0,1.87,36.0,1.83,0.0,"2024-05-01 05:32:12+08:00","2024-05-01 18:18:42+08:00",800.0,"Clear","clear sky","01n","2024-05-01 00:10:07.526556+08:00","Vigan","","",""
10000.0,"2024-05-01 00:10:08+08:00",122.0696,6.9135,25.97,25.97,25.97,25.97,1010.0,93.0,1010.0,986.0,2.87,113.0,4.04,100.0,"2024-05-01 05:37:45+08:00","2024-05-01 17:59:42+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 00:10:08.807338+08:00","Zamboanga City","","",""
10000.0,"2024-05-01 03:06:00+08:00",119.9811,16.1561,27.83,31.12,27.83,27.83,1008.0,76.0,1008.0,1002.0,1.91,208.0,2.43,59.0,"2024-05-01 05:35:32+08:00","2024-05-01 18:18:37+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 03:06:01.115409+08:00","Alaminos","","",""
10000.0,"2024-05-01 03:06:02+08:00",120.5833,15.15,29.25,35.21,25.59,29.25,1009.0,79.0,"","",2.06,200.0,"",20.0,"2024-05-01 05:34:20+08:00","2024-05-01 18:15:01+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 03:06:02.602757+08:00","Angeles City",1.0,8152.0,""
10000.0,"2024-05-01 03:06:05+08:00",121.19,15.6181,25.71,26.74,25.71,25.71,1010.0,92.0,1010.0,970.0,2.18,82.0,2.35,15.0,"2024-05-01 05:31:21+08:00","2024-05-01 18:13:08+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 03:06:05.162104+08:00","Antipolo",2.0,2090375.0,""
10000.0,"2024-05-01 03:06:07+08:00",123.5085,12.2285,26.2,26.2,26.2,26.2,1008.0,82.0,1008.0,999.0,4.11,89.0,7.22,100.0,"2024-05-01 05:26:02+08:00","2024-05-01 17:59:55+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:07.508292+08:00","Bacolod","","",""
10000.0,"2024-05-01 03:06:09+08:00",120.929,14.459000000000001,29.53,35.52,28.95,30.03,1007.0,77.0,"","",3.09,120.0,"",20.0,"2024-05-01 05:33:45+08:00","2024-05-01 18:12:49+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 03:06:09.802813+08:00","Bacoor",2.0,2005706.0,""
10000.0,"2024-05-01 03:06:12+08:00",122.8333,10.5333,28.06,31.49,28.06,28.06,1007.0,75.0,1007.0,1004.0,1.98,127.0,2.87,100.0,"2024-05-01 05:30:39+08:00","2024-05-01 18:00:41+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:12.330554+08:00","Bago City","","",""
10000.0,"2024-05-01 03:06:14+08:00",120.5931,16.4164,17.86,18.0,17.86,17.86,1011.0,88.0,1011.0,921.0,0.98,84.0,0.97,20.0,"2024-05-01 05:32:47+08:00","2024-05-01 18:16:29+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 03:06:14.346974+08:00","Baguio","","",""
10000.0,"2024-05-01 03:06:16+08:00",123.1228,9.5911,26.99,30.0,26.99,26.99,1008.0,83.0,1008.0,989.0,1.6,93.0,1.99,100.0,"2024-05-01 05:30:34+08:00","2024-05-01 17:58:28+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:16.484320+08:00","Bais",1.0,8185.0,""
10000.0,"2024-05-01 03:06:18+08:00",120.5361,14.6761,27.03,29.62,27.03,29.51,1008.0,78.0,1008.0,992.0,3.43,107.0,4.88,14.0,"2024-05-01 05:35:04+08:00","2024-05-01 18:14:39+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 03:06:18.144030+08:00","Balanga",1.0,8151.0,""
10000.0,"2024-05-01 03:06:19+08:00",120.5649,18.0554,26.88,30.3,26.88,26.88,1007.0,89.0,"","",1.03,0.0,"",20.0,"2024-05-01 05:30:55+08:00","2024-05-01 18:18:34+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 03:06:19.937109+08:00","Batac City",1.0,8159.0,""
10000.0,"2024-05-01 03:06:21+08:00",121.05,13.75,26.55,26.55,26.55,26.55,1008.0,87.0,1008.0,1000.0,3.82,92.0,5.23,29.0,"2024-05-01 05:34:06+08:00","2024-05-01 18:11:30+08:00",802.0,"Clouds","scattered clouds","03n","2024-05-01 03:06:21.564704+08:00","Batangas City","","",""
10000.0,"2024-05-01 03:06:23+08:00",122.8011,9.3636,27.07,29.8,27.07,27.07,1008.0,79.0,1008.0,990.0,1.27,75.0,1.32,100.0,"2024-05-01 05:32:06+08:00","2024-05-01 17:59:30+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:23.958711+08:00","Bayawan","","",""
10000.0,"2024-05-01 03:06:26+08:00",123.7135,13.4083,27.72,31.14,27.72,27.72,1009.0,78.0,1009.0,998.0,4.17,129.0,4.41,100.0,"2024-05-01 05:23:51+08:00","2024-05-01 18:00:27+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:26.020765+08:00","Baybay","","",""
10000.0,"2024-05-01 03:06:28+08:00",125.7675,8.7561,24.03,24.94,24.03,24.03,1009.0,94.0,1009.0,988.0,0.8,82.0,0.76,100.0,"2024-05-01 05:20:55+08:00","2024-05-01 17:46:57+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:28.234676+08:00","Bayugan",2.0,2093017.0,""
10000.0,"2024-05-01 03:06:29+08:00",125.0336,11.0725,27.31,29.79,27.31,27.31,1009.0,74.0,1009.0,1006.0,3.05,116.0,4.21,100.0,"2024-05-01 05:21:15+08:00","2024-05-01 17:52:29+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:29.972686+08:00","Bislig","","",""
10000.0,"2024-05-01 03:06:31+08:00",121.0807,14.3427,29.39,35.61,28.94,30.02,1008.0,79.0,"","",3.09,120.0,"",20.0,"2024-05-01 05:33:17+08:00","2024-05-01 18:12:04+08:00",801.0,"Clouds","few clouds","02n","2024-05-01 03:06:31.904520+08:00","Biñan",2.0,2084056.0,""
10000.0,"2024-05-01 03:06:34+08:00",124.0055,11.0517,26.84,29.06,26.84,26.84,1008.0,76.0,1008.0,1004.0,3.5,116.0,5.72,100.0,"2024-05-01 05:25:23+08:00","2024-05-01 17:56:35+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:34.023961+08:00","Bogo","","",""
10000.0,"2024-05-01 03:06:35+08:00",125.4319,11.6081,24.38,25.15,24.38,24.38,1009.0,87.0,1009.0,991.0,1.53,139.0,2.42,88.0,"2024-05-01 05:19:03+08:00","2024-05-01 17:51:30+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:35.594365+08:00","Borongan","","",""
10000.0,"2024-05-01 03:06:37+08:00",125.5436,8.9492,24.45,25.41,24.45,24.45,1009.0,94.0,1009.0,995.0,1.57,136.0,3.37,100.0,"2024-05-01 05:21:36+08:00","2024-05-01 17:48:04+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:37.373092+08:00","Butuan",2.0,2093017.0,""
10000.0,"2024-05-01 03:06:38+08:00",125.5344,9.1236,24.44,25.42,24.44,24.44,1009.0,95.0,"","",1.87,113.0,2.46,100.0,"2024-05-01 05:21:26+08:00","2024-05-01 17:48:17+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:38.812360+08:00","Cabadbaran",2.0,2093017.0,""
10000.0,"2024-05-01 03:06:41+08:00",120.9667,15.4833,26.01,26.01,26.01,26.01,1008.0,77.0,1008.0,1007.0,2.15,70.0,2.47,10.0,"2024-05-01 05:32:24+08:00","2024-05-01 18:13:52+08:00",800.0,"Clear","clear sky","01n","2024-05-01 03:06:41.190000+08:00","Cabanatuan City",2.0,2090375.0,""
10000.0,"2024-05-01 03:06:42+08:00",121.1262,14.2726,29.24,36.24,28.88,29.47,1008.0,85.0,1008.0,1000.0,2.15,112.0,3.46,70.0,"2024-05-01 05:33:11+08:00","2024-05-01 18:11:49+08:00",803.0,"Clouds","broken clouds","04n","2024-05-01 03:06:42.380352+08:00","Cabuyao",2.0,2084056.0,""
10000.0,"2024-05-01 03:06:44+08:00",123.2856,10.9506,27.07,30.09,27.07,27.07,1008.0,82.0,1008.0,996.0,4.02,135.0,4.93,100.0,"2024-05-01 05:28:22+08:00","2024-05-01 17:59:21+08:00",804.0,"Clouds","overcast clouds","04n","2024-05-01 03:06:44.852050+08:00","Cadiz","","",""
